run_id,status,stage_id,model_id,arm_id,narrative_id,environment_seed,scientific_eligible,artifact_kind,metric_path,metric_value_json
finevo-pilot-v2.11.2--experiment-b--gpt52_main--unverified-dual--none--stage0-selected--s1769977770,failed,experiment-b,gpt52_main,unverified-dual,none,1769977770,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--experiment-b--gpt52_main--unverified-dual--none--stage0-selected--s959809858,failed,experiment-b,gpt52_main,unverified-dual,none,959809858,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--experiment-b--gpt52_main--unverified-dual--none--stage0-selected--s617806385,failed,experiment-b,gpt52_main,unverified-dual,none,617806385,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--experiment-b--gpt52_main--full--none--stage0-selected--s1099057501,failed,experiment-b,gpt52_main,full,none,1099057501,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--experiment-b--gpt52_main--full--none--stage0-selected--s1421875452,failed,experiment-b,gpt52_main,full,none,1421875452,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--experiment-b--gpt52_main--full--none--stage0-selected--s1769977770,failed,experiment-b,gpt52_main,full,none,1769977770,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--experiment-b--gpt52_main--full--none--stage0-selected--s959809858,failed,experiment-b,gpt52_main,full,none,959809858,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--experiment-b--gpt52_main--full--none--stage0-selected--s617806385,failed,experiment-b,gpt52_main,full,none,617806385,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--cross-model--gpt56_diagnostic--full--none--stage0-selected--s1099057501,failed,cross-model,gpt56_diagnostic,full,none,1099057501,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--cross-model--gpt56_diagnostic--full--none--stage0-selected--s1421875452,failed,cross-model,gpt56_diagnostic,full,none,1421875452,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--cross-model--gpt56_diagnostic--full--none--stage0-selected--s1769977770,failed,cross-model,gpt56_diagnostic,full,none,1769977770,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--cross-model--gpt56_diagnostic--no-memory--none--stage0-selected--s1099057501,failed,cross-model,gpt56_diagnostic,no-memory,none,1099057501,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--cross-model--gpt56_diagnostic--no-memory--none--stage0-selected--s1421875452,failed,cross-model,gpt56_diagnostic,no-memory,none,1421875452,False,failure-audit-artifact,,null
finevo-pilot-v2.11.2--cross-model--gpt56_diagnostic--no-memory--none--stage0-selected--s1769977770,failed,cross-model,gpt56_diagnostic,no-memory,none,1769977770,False,failure-audit-artifact,,null
